# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 1200ac5e6ebf4e70
# CUDA_DEVICE 0 Tesla C2050
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,gld_inst_32bit,gld_inst_64bit,gld_inst_128bit,gst_inst_8bit,gst_inst_16bit,gst_inst_32bit,gst_inst_64bit,gst_inst_128bit,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 write misses,tex cache requests,tex cache misses,threads instruction executed,dram reads,dram writes
1200f37a08eb43c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.89,23.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403320,6908,8403104,0,256,790,24969,0,112293490,4879327,386440,73180,14336,36396,38919,0,268899328,155302,42425
1200f37a09acd3a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.59,20.92,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,472,8403289,6976,8403104,0,256,32,1024,0,112216873,4824521,387800,63001,14336,36418,0,0,268899328,154884,42348
1200f37a0a616500,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.18,23.48,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403332,6972,8403104,0,256,32,1024,0,112252653,4828296,387184,53843,14336,36356,0,0,268899328,123482,44565
1200f37a0b19f9c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.48,20.76,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,396,8403316,6958,8403104,0,256,32,1024,0,112179624,4826665,386752,48860,14336,75478,0,0,268899328,260715,85646
1200f37a0bd2fbc0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8415.71,20.64,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403320,6944,8403104,0,256,32,1024,0,112168576,4824206,387328,48860,14336,63927,0,0,268932104,232317,72630
1200f37a0c8c07a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.73,23.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,442,8403309,7008,8403104,0,256,32,1024,0,112139832,4827293,387664,0,14336,119539,0,0,268899328,381454,133601
1200f37a0d455d80,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.07,21.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8408731,6976,8403104,0,256,32,1024,0,112999783,4827620,387016,0,14336,109942,0,0,268899328,361266,122752
1200f37a0e03d8a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.54,22.6,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,478,8403300,7008,8403104,0,256,32,1024,0,112284227,4828123,386752,0,14336,91554,0,0,268933104,314651,102802
1200f37a0ebf3d40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.57,21.48,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403313,6944,8403104,0,256,32,1024,0,112280426,4827649,387472,51855,14336,63783,0,0,268928136,232374,72373
1200f37a0f8281a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.18,22.6,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,496,8403316,6944,8403104,0,256,32,1024,0,112210302,4827098,386712,59236,14336,63888,0,0,268899328,231525,72383
1200f37a10374560,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8421.47,23.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,468,8403321,7008,8403104,0,256,793,24982,0,112216453,4826149,386992,28837,14336,36390,0,0,268899328,154616,42347
1200f37a10f0ee60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.86,21.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,452,8403306,7000,8403104,0,256,32,1024,0,112202469,4827813,387000,27122,14336,36392,0,0,268899328,155004,42287
1200f37a11a9c980,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.69,22.48,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,478,8403308,6976,8403104,0,256,32,1024,0,112155242,4828419,387152,0,14336,36400,0,1570,268899328,139360,43430
1200f37a126d92a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.03,23.84,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,380,8403312,7010,8403104,0,256,32,1024,0,112283957,4825786,386688,0,14336,30189,0,0,268899328,139783,35870
1200f37a1324bf00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.07,20.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458760,1803,4,0,0,0,470,8403300,6916,8403104,0,256,32,1024,0,112212389,4840465,386896,21735,14336,36401,6123,0,268899328,155090,42336
1200f37a13dff740,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.77,20.56,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,452,8403326,6916,8403104,0,256,32,1024,0,112230271,4828506,387456,22861,14336,82459,0,0,268928296,277944,92698
1200f37a1497dca0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.64,21.12,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,488,8403319,7012,8403104,0,256,32,1024,0,112457171,4825084,387808,28388,14336,63682,0,0,268899328,228418,72196
1200f37a15513fa0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.18,23.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,468,8403310,7046,8427458,0,256,32,1024,0,113134296,4831316,387200,27122,14336,63822,1369,0,268899328,213156,73438
1200f37a1609b720,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.38,23.32,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,468,8403321,6956,8403104,0,256,32,1024,0,112263188,4827133,387296,0,14336,69278,0,0,268899452,242781,78640
1200f37a16c37e60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.58,21.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403306,6950,8403104,0,256,32,1024,0,112159746,4826169,386776,0,14336,98161,0,0,268899328,323411,110210
1200f37a1782eda0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.66,20.92,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,512,8403317,6944,8403104,0,256,812,25647,0,112171088,4829544,386776,21738,14336,85302,0,0,268899328,285384,95744
1200f37a18399c00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.91,20.56,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,478,8403309,6948,8403104,0,256,198,6312,0,112120929,4825709,386752,48860,14336,36378,0,0,268899328,155680,42339
1200f37a18f7f420,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.96,21.56,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403311,6916,8403104,0,256,32,1024,0,112160053,4829050,387264,48860,14336,36409,0,0,268899328,155247,42321
1200f37a19b241e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.46,20.72,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,476,8408870,6912,8403104,0,256,239,7576,0,112182926,4826877,387240,27122,14336,36405,0,0,268917023,154310,42300
1200f37a1a718200,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.06,20.52,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458754,1795,4,0,0,0,444,8403324,6944,8403104,0,256,32,1024,0,112156752,4824470,387424,0,14336,64156,0,0,268899328,236574,72653
1200f37a1b2819a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.84,20.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,444,8403306,7008,8403104,0,256,32,1024,0,112321243,4827866,386744,0,14336,97280,0,0,268899328,316971,109239
1200f37a1be189e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.87,23.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,440,8403303,6916,8403104,0,256,32,1024,0,112215402,4827086,386888,0,14336,91473,0,0,268987000,309962,102697
1200f37a1c9d4860,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.62,22.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403317,6976,8403104,0,256,32,1024,0,112199129,4846069,386768,21729,14336,103342,6170,0,268899328,333410,116238
1200f37a1d5c2ce0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.93,24.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,456,8403318,7008,8403104,0,256,32,1024,0,112251909,4825796,387104,27916,14336,98415,0,0,268899328,324436,110634
1200f37a1e10f500,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.62,20.48,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,422,8403314,6952,8403104,0,256,32,1024,0,112165374,4830505,387208,48860,14336,113046,1688,0,268899328,363878,126198
1200f37a1eda44c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.82,21.12,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403314,6944,8403104,0,256,32,1024,0,112352258,4828096,387008,27122,14336,64196,0,0,268899328,232596,72785
1200f37a1fab77a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.38,23.56,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8404624,7036,8407320,0,256,32,1024,0,112234554,4826339,387664,0,14336,36404,0,0,268987516,155215,42293
1200f37a20600300,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.1,22.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403327,7040,8403104,0,256,32,1024,0,112229595,4827098,386400,0,14336,36392,0,0,268899328,154444,42279
1200f37a21188b20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.82,20.8,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,456,8403310,7008,8403104,0,256,32,1024,0,112300539,4826917,387316,21735,14336,36356,0,0,268899328,123508,44604
1200f37a21d284e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.16,20.8,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458754,1795,4,0,0,0,476,8403311,6976,8403104,0,256,32,1024,0,112323761,4826599,386896,21738,14336,64142,0,4289,268899328,236924,72717
1200f37a228b3ac0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.82,21.28,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,378,8403306,6912,8403104,0,256,32,1024,0,113157017,4827800,387448,21738,14336,91440,0,0,268899328,310192,102492
1200f37a234e6880,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.74,24.12,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,446,8403321,7040,8403104,0,256,800,25078,0,112323502,4827757,386888,21732,14336,91863,0,0,268899328,309698,103160
1200f37a2408f1a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.92,21.2,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,388,8403315,7012,8403104,0,256,32,1024,0,112160117,4840262,386584,27122,14336,102977,6154,0,268899328,332496,115722
1200f37a24c034c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.47,23.64,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403325,6944,8426882,0,256,32,1024,0,112212886,4825191,386952,27122,14336,98214,0,0,268899328,322844,110315
1200f37a257c5d20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.14,20.92,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,468,8403326,7008,8403104,0,256,32,1024,0,112220045,4826580,387528,2822,14336,112143,0,0,269074915,362115,125092
1200f37a26323240,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.7,23.32,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,544,8405811,7008,8403104,0,256,32,1024,0,112305656,4825610,387160,48857,14336,75642,0,0,268899328,254972,85855
1200f37a26ec5220,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.1,23.32,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,432,8403305,6992,8403104,0,256,139,4424,0,113356319,4826895,387792,21738,14336,36399,0,0,268984947,155424,42382
1200f37a27a739e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8421.06,21.56,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,444,8403319,7004,8403104,0,256,32,1024,0,112274525,4827454,386600,21738,14336,36412,0,0,268899328,155116,42317
1200f37a28648c60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.99,22.12,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,528,8403311,7008,8403104,0,256,32,1024,0,112274609,4825384,386592,0,14336,36356,0,0,268899328,123625,44537
1200f37a291b0860,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.85,25.2,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458754,1795,4,0,0,0,416,8404871,6944,8403104,0,256,32,1024,0,112256243,4841969,386872,27122,14336,141432,6145,0,268899328,389242,162534
1200f37a29d4f7e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.18,21.24,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,436,8403310,6948,8427050,0,256,32,1024,0,112209385,4825411,386952,27122,14336,63798,0,0,268899328,219826,73536
1200f37a2a8dcfe0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.37,20.92,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403308,6976,8403104,0,256,32,1024,0,112229226,4826126,387760,47911,14336,67748,0,0,268899328,235505,78277
1200f37a2b4597c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.72,22.92,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,496,8404516,6952,8403104,0,256,298,9404,0,112279271,4826928,386952,21738,14336,69773,0,0,268899328,242095,79171
1200f37a2bfc7280,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.92,23.4,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403295,6924,8403104,0,256,32,1024,0,112183375,4828040,387224,21735,14336,63814,0,0,268899328,227970,72343
1200f37a2cb4b700,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.38,23.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,468,8403307,6952,8403104,0,256,32,1024,0,112248330,4826701,386944,0,14336,68976,0,0,268899328,242700,78060
1200f37a2d6bce20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.61,21.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,512,8403310,6978,8403104,0,256,32,1024,0,112180743,4839078,387312,27122,14336,105913,6121,0,268899328,335760,119131
1200f37a2e22b440,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.37,20.88,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,464,8403289,7008,8403104,0,256,32,1024,0,112297864,4826163,386560,27122,14336,41229,0,0,268899328,160798,47782
1200f37a2ed91b00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8422.11,23.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403314,6976,8426963,0,256,32,1024,0,112245149,4826366,386904,21738,14336,36374,0,1307,268984919,155010,42331
1200f37a2f95a7a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.86,21.36,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,428,8403299,6976,8403104,0,256,32,1024,0,113227277,4826262,387112,21735,14336,36409,0,0,268899328,154766,42332
1200f37a3054cf60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.53,23.28,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403318,6944,8403104,0,256,32,1024,0,112159733,4842256,386400,21735,14336,36366,6416,0,268899328,139267,43490
1200f37a310b64a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.5,20.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,464,8403312,6880,8403104,0,256,32,1024,0,112178944,4825929,387056,44735,14336,75632,0,0,268922000,259711,85833
1200f37a31c2c9e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.66,22.76,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403303,7010,8403104,0,256,804,25377,0,112095497,4826730,386448,27122,14336,64041,0,0,268899328,231188,72641
1200f37a327c9d00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.47,20.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,440,8404763,7008,8403104,0,256,425,13512,0,112306315,4827678,387296,27122,14336,97646,0,0,268899328,323312,109715
1200f37a33389c20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.76,25.24,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,512,8403380,6980,8403104,0,256,32,1024,0,112261908,4826820,387512,0,14336,112328,0,0,268899328,362753,125338
1200f37a33edc2e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.18,20.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,468,8404506,6948,8403104,0,256,32,1024,0,112249874,4827424,387152,0,14336,105148,0,0,268899328,317529,120214
1200f37a34a453c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.41,21.64,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403303,6962,8403104,0,256,807,25352,0,112144554,4828085,386864,21732,14336,98191,0,0,268899328,323362,110425
1200f37a355e8a80,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.93,21.12,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,396,8403325,6976,8403104,0,256,32,1024,0,112254906,4828031,387248,53323,14336,110058,0,0,268915592,356351,122882
1200f37a3614a480,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8421.47,21.32,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,384,8403311,6962,8427695,0,256,59,1880,0,112182763,4826858,386192,53257,14336,36416,0,0,268899328,155416,42367
1200f37a36cce3e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.82,23.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,472,8403308,7014,8403104,0,256,32,1024,0,112243769,4827746,386952,31394,14336,36401,0,0,268899328,154275,42344
1200f37a37851200,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.32,23.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403322,7008,8403104,0,256,32,1024,0,112229537,4827912,387040,31674,14336,36392,0,0,268918047,154892,42350
1200f37a38448fa0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.26,23.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,438,8403311,7010,8403104,0,256,32,1024,0,112258232,4825035,387424,21729,14336,36356,0,0,268899328,123864,44601
1200f37a38fc7f20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.55,22.36,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403327,6944,8427349,0,256,32,1024,0,112322070,4827824,387240,21738,14336,70528,0,0,268951943,250038,79922
1200f37a39b59c80,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.41,23.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403305,6976,8403104,0,256,822,25976,0,112271765,4826608,387584,21729,14336,85562,0,0,268899328,281706,96056
1200f37a3a7168e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.86,23.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403322,6978,8403104,0,256,32,1024,0,112208249,4828278,387344,21735,14336,64285,0,0,268964592,228063,72868
